O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion
-16.14371 -18.329 -15.80508 -14.92552 -13.39426 -13.20587 -32.63273 -22.68902 -23.75859 -22.74574 -2.695038 18 1
-12.63711 -1.301934 -4.057835 -22.06869 1.368082 2.448222 31.38602 2.567419 4.677292 6.43514 -9.408733 18 1
22.14416 50.10374 38.00674 -13.42975 3.445774 2.835638 11.80387 55.37897 53.84144 49.41464 34.8437 18 1
31.44707 -7.605173 11.82336 14.37576 12.80087 11.10414 15.57213 -10.45902 -9.406639 -10.17518 3.433849 18 1
17.23955 2.801062 10.90095 32.56932 17.91811 17.33082 19.39921 -1.930064 -3.595075 -5.732862 9.594363 18 1
-29.98969 11.00153 -13.12612 -42.47938 -5.695622 -5.698404 0.9802287 13.85138 13.55175 15.89262 18.0314 18 1
22.6721 -5.47202 10.29449 22.30734 -4.503154 -5.746949 -19.99204 -1.914969 -2.626308 -8.023638 -22.84501 18 1
4.382928 0.1584598 9.177444 24.3665 7.841215 8.047809 5.769829 0.1692596 -1.439237 -1.433007 14.496 18 1
-34.12794 -0.9527399 -27.88308 -38.81498 -9.360469 -9.435001 -14.79068 -4.810025 -6.977582 -2.785728 -1.614996 18 1
-43.40003 -24.25307 -26.40354 -6.089834 -9.11759 -7.404401 -24.09628 -18.88341 -20.18738 -22.27933 -12.74822 18 1
66.63342 30.85621 43.33334 11.92083 39.04149 38.12679 58.26597 28.83973 34.63208 38.50704 30.53323 18 1
